Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2018,GM,GMX,GMC,K15 SIERRA 4WD,53C6K86916,0,5.300,HGMXT05.3384,Truck,345,8,45A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.42,24.2,1,Not eqipped,HGMX10048742,MFR,Yes,HGMX10048610,18.8,5500,24.2,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0096320,0.1777830,296.2000000,0.0030750,,0.0060540,,30.0000000,MPG,,,,,0.7414940,0.4620380,0.2021280,41.560,0.56170,0.032770,21.510,0.27450,0.032820,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,K15 SIERRA 4WD,53CPGNT184,0,5.300,GGMXT05.3383,Truck,345,8,1,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.42,24.2,1,Not eqipped,GGMX10038617,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0633040,0.6682530,454.2000000,0.0168483,,0.0169889,,19.5000000,MPG,18.3000000,19.3000000,20.6000000,19.6000000,-2.9531400,-1.5742700,-0.7149680,44.410,0.37690,0.036350,24.280,0.19810,0.035030,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,K15 SIERRA 4WD,53CPGNT184,0,5.300,GGMXT05.3383,Truck,345,8,1,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.42,24.2,1,Not eqipped,GGMX10038617,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0633040,0.6682530,454.2000000,0.0168483,,0.0169889,,19.5000000,MPG,18.3000000,19.3000000,20.6000000,19.6000000,-2.9531400,-1.5742700,-0.7149680,44.410,0.37690,0.036350,27.420,0.17800,0.035520,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,K15 SIERRA 4WD,53CPGNT184,0,5.300,GGMXT05.3383,Truck,345,8,1,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.42,24.2,1,Not eqipped,GGMX10038618,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0031968,0.1337740,318.3000000,0.0038591,,0.0027608,,27.9000000,MPG,,,,,-1.8905000,-1.5489000,0.0911597,44.410,0.37690,0.036350,24.280,0.19810,0.035030,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,K15 SIERRA 4WD,53CPGNT184,0,5.300,GGMXT05.3383,Truck,345,8,1,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.42,24.2,1,Not eqipped,GGMX10038618,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0031968,0.1337740,318.3000000,0.0038591,,0.0027608,,27.9000000,MPG,,,,,-1.8905000,-1.5489000,0.0911597,44.410,0.37690,0.036350,27.420,0.17800,0.035520,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,K15 SIERRA 4WD,53XECSE012,16,5.300,JGMXT05.3384,Truck,345,8,44,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,3.42,25.6,1,Not eqipped,JGMX10049002,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0497000,0.7050000,456.0000000,0.0110000,,0.0155000,,19.4000000,MPG,18.4000000,18.8000000,21.6000000,,99.9900000,99.9900000,99.9900000,36.810,0.67500,0.030080,20.930,0.26520,0.027410,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,K15 SIERRA 4WD,53XECSE012,16,5.300,JGMXT05.3384,Truck,345,8,44,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,3.42,25.6,1,Not eqipped,JGMX10049003,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0179000,0.1910000,283.0000000,0.0066300,,0.0057100,,31.4000000,MPG,,,,,99.9900000,99.9900000,99.9900000,36.810,0.67500,0.030080,20.930,0.26520,0.027410,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,K1500 YUKON XL 4WD,53XECUE034,2,5.300,GGMXT05.3382,Truck,345,8,31,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,3.42,25.2,1,Not eqipped,GGMX10035263,MFR,No,,,,,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0598300,0.2834330,532.2890000,0.0075555,0.0008700,0.0440419,,11.7000000,MPG,,,,,-0.9569490,-0.5413260,-0.8587140,56.590,0.70110,0.030440,30.510,0.24180,0.033160,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,K1500 YUKON XL 4WD,53XECUE034,2,5.300,GGMXT05.3382,Truck,345,8,31,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,3.42,25.2,1,Not eqipped,GGMX10035367,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0071300,0.0323965,327.5830000,0.0029894,,0.0052061,,19.0000000,MPG,,,,,1.7595600,1.2865100,0.0532378,56.590,0.70110,0.030440,30.510,0.24180,0.033160,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,K1500 YUKON XL 4WD,62CPFE1202,1,6.200,FGMXT06.2374,Truck,425,8,42A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,3.23,22.8,1,Not eqipped,FGMX10048745,MFR,Yes,FGMX10033163,20.0,6000,22.8,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0352694,0.4012730,483.0000000,0.0111604,,0.0086781,,18.4000000,MPG,17.7000000,17.9000000,20.2000000,,99.9900000,99.9900000,99.9900000,42.340,0.59290,0.030860,14.930,0.59930,0.028390,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,K1500 YUKON XL 4WD,62CPFE1202,1,6.200,FGMXT06.2374,Truck,425,8,42A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,3.23,22.8,1,Not eqipped,FGMX10048746,MFR,Yes,FGMX10033164,20.0,6000,22.8,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0077899,0.3839320,315.1000000,0.0017843,,0.0031748,,28.2000000,MPG,,,,,99.9900000,99.9900000,99.9900000,42.340,0.59290,0.030860,14.930,0.59930,0.028390,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,TERRAIN AWD,15TJXV5416,0,1.500,JGMXT01.5095,Truck,170,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.47,26.1,1,Not eqipped,JGMX10048823,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0118250,4.8343200,340.2000000,0.0040240,,0.0091050,,25.6000000,MPG,16.6000000,30.2000000,,,-5.2618800,-2.8149700,-1.3701700,27.950,0.32830,0.022680,8.360,0.02920,0.023990,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,TERRAIN AWD,15TJXV5416,0,1.500,JGMXT01.5095,Truck,170,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.47,26.1,1,Not eqipped,JGMX10049099,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0165470,0.8507530,281.3610000,0.0100510,,0.0060480,0.0004970,31.5000000,MPG,29.6000000,31.3000000,33.2000000,,0.1860770,-0.0095370,0.9052580,27.950,0.32830,0.022680,12.340,0.14160,0.022810,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,TERRAIN AWD,15TJXV5416,0,1.500,JGMXT01.5095,Truck,170,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.47,26.1,1,Not eqipped,JGMX10049100,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0051150,0.5152770,214.4160000,0.0034870,,0.0035830,,41.4000000,MPG,,,,,2.1692300,1.2785700,-0.2133030,27.950,0.32830,0.022680,12.340,0.14160,0.022810,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,TERRAIN FWD,15TJXV5416,1,1.500,JGMXT01.5090,Truck,170,4,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.47,26.1,1,Not eqipped,JGMX10048825,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0077500,0.5990100,200.2000000,0.0032010,,0.0047820,,44.2000000,MPG,,,,,2.4759900,2.1870900,-0.5250320,25.250,0.28900,0.022540,7.900,0.07950,0.023210,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,TERRAIN FWD,15TJXV5416,1,1.500,JGMXT01.5090,Truck,170,4,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.47,26.1,1,Not eqipped,JGMX10049041,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0160340,0.7141340,263.2000000,0.0087010,,0.0048190,0.0004050,33.6000000,MPG,32.7000000,33.0000000,35.6000000,,-0.2412680,0.0238540,0.6603330,25.250,0.28900,0.022540,7.900,0.07950,0.023210,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,TERRAIN FWD,15TJXV5416,2,1.500,JGMXT01.5090,Truck,170,4,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.47,26.0,1,Not eqipped,JGMX10049187,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0153830,0.8545550,275.6010000,0.0076160,,0.0070820,0.0004470,32.0000000,MPG,30.9000000,31.7000000,33.9000000,,0.5306980,0.0953990,0.5974650,28.410,0.29790,0.022550,11.040,0.01770,0.023840,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,TERRAIN FWD,15TJXV5416,2,1.500,JGMXT01.5090,Truck,170,4,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.47,26.0,1,Not eqipped,JGMX10049187,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0153830,0.8545550,275.6010000,0.0076160,,0.0070820,0.0004470,32.0000000,MPG,30.9000000,31.7000000,33.9000000,,0.5306980,0.0953990,0.5974650,28.410,0.29790,0.022550,11.040,0.01770,0.022550,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,TERRAIN FWD,15TJXV5416,2,1.500,JGMXT01.5090,Truck,170,4,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.47,26.0,1,Not eqipped,JGMX10049188,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0050210,0.3895830,211.1520000,0.0075880,,0.0033930,,42.0000000,MPG,,,,,3.6969500,2.7373400,0.0187860,28.410,0.29790,0.022550,11.040,0.01770,0.022550,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,GMC,TERRAIN FWD,15TJXV5416,2,1.500,JGMXT01.5090,Truck,170,4,3,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.47,26.0,1,Not eqipped,JGMX10049188,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0050210,0.3895830,211.1520000,0.0075880,,0.0033930,,42.0000000,MPG,,,,,3.6969500,2.7373400,0.0187860,28.410,0.29790,0.022550,11.040,0.01770,0.023840,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,ILX,EG4H1D,2,2.400,GHNXV02.4XH3,Car,202,4,G4H1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.94,26.8,1,Not eqipped,GHNX10034355,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0135400,0.0520000,273.0900000,0.0254000,,0.0029500,,32.5000000,MPG,32.0000000,30.7000000,36.8000000,,1.8088479,1.2901895,0.9644014,25.920,0.17260,0.017530,7.310,0.12060,0.016920,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,ILX,EG4H1D,2,2.400,GHNXV02.4XH3,Car,202,4,G4H1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.94,26.8,1,Not eqipped,GHNX10034356,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0011000,0.0010000,174.9600000,0.0054000,,0.0010700,,50.7000000,MPG,,,,,0.6836358,0.5433949,-0.2095377,25.920,0.17260,0.017530,7.310,0.12060,0.016920,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,NSX,EH8G1D,1,3.500,HHNXV03.5KH4,Car,500,6,H8G1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),9,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.58,28.9,1,Not eqipped,HHNX10039949,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004400,0.2590000,291.8200000,0.0003000,,0.0001600,,30.2000000,MPG,,,,,11.8337947,8.9535666,0.3462048,42.020,0.85330,0.018010,3.710,-0.11560,0.023310,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,NSX,EH8G1D,1,3.500,HHNXV03.5KH4,Car,500,6,H8G1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),9,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.58,28.9,1,Not eqipped,HHNX10040109,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0124500,0.1070000,306.6500000,0.0106000,,0.0037200,,28.7000000,MPG,20.3000000,38.0000000,22.7000000,44.6000000,2.2859923,1.4111054,0.6850075,42.020,0.85330,0.018010,3.710,-0.11560,0.023310,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,RDX 2WD,EGME2A,0,3.500,GHNXT03.5GV3,Truck,279,6,GME1A1,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,4.25,28.5,1,Not eqipped,GHNX10034818,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0098000,0.0910000,354.1600000,0.0162000,,0.0029700,,24.9000000,MPG,25.3000000,23.4000000,28.0000000,,0.8662369,0.6582344,0.7761550,22.810,0.37090,0.022970,-4.940,0.36220,0.022810,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,RDX 2WD,EGME2A,0,3.500,GHNXT03.5GV3,Truck,279,6,GME1A1,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,4.25,28.5,1,Not eqipped,GHNX10034819,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0022600,0.0010000,219.1800000,0.0044000,,0.0011700,,40.3000000,MPG,,,,,-0.0217839,0.0027595,0.1894101,22.810,0.37090,0.022970,-4.940,0.36220,0.022810,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,RDX 4WD,EGME1A,0,3.500,GHNXT03.5GV3,Truck,279,6,GME1A1,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.25,28.5,1,Not eqipped,GHNX10034816,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0103700,0.1120000,369.9700000,0.0287000,,0.0033600,,23.8000000,MPG,24.1000000,22.4000000,26.9000000,,0.1730409,0.3311458,0.5512301,25.250,0.45880,0.022960,-0.750,0.34720,0.023360,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,RDX 4WD,EGME1A,0,3.500,GHNXT03.5GV3,Truck,279,6,GME1A1,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.25,28.5,1,Not eqipped,GHNX10034817,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0019400,0,228.9300000,0.0195000,,0.0011900,,38.5000000,MPG,,,,,-0.6518616,-0.5973138,-0.0095595,25.250,0.45880,0.022960,-0.750,0.34720,0.023360,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,RLX,EJ9P1A,2,3.500,JHNXV03.5PH4,Car,310,6,J9P1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.55,22.3,1,Not eqipped,JHNX91003572,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004749,0.0030938,214.0488335,0.0027411,,0.0004204,,41.6000000,MPG,,,,,2.1733020,1.8669690,-0.6002650,40.330,0.20810,0.019710,10.900,0.15390,0.018450,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,RLX,EJ9P1A,2,3.500,JHNXV03.5PH4,Car,310,6,J9P1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.55,22.3,1,Not eqipped,JHNX91003574,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0106282,0.0479273,353.9990527,0.0166232,,0.0021418,,25.1000000,MPG,23.9577047,24.1415181,28.5293230,,-0.0138330,-0.2393790,-0.4098100,40.330,0.20810,0.019710,10.900,0.15390,0.018450,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,RLX HYBRID,EJ9S1D,1,3.500,JHNXV03.5BK3,Car,310,6,J9S1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.58,28.7,1,Not eqipped,JHNX10049273,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0061600,0.0540000,231.0800000,0.0095000,,0.0014300,0.0008800,38.3000000,MPG,26.9000000,54.2000000,31.2000000,53.3000000,-0.2828078,-0.1238049,-0.5169839,35.700,0.32050,0.019260,-8.940,0.02930,0.020530,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,RLX HYBRID,EJ9S1D,1,3.500,JHNXV03.5BK3,Car,310,6,J9S1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.58,28.7,1,Not eqipped,JHNX10049274,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0005700,0.0730000,212.2400000,0.0010000,,0.0001600,,41.7000000,MPG,,,,,-0.9822952,-0.7972657,-0.2449252,35.700,0.32050,0.019260,-8.940,0.02930,0.020530,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,TLX,EJDF1D,5,2.400,JHNXV02.4WH3,Car,206,4,JDF1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,4.57,28.6,1,Not eqipped,JHNX91003420,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006635,0.0138545,186.2668184,0.0022340,,0.0003568,,47.9000000,MPG,,,,,1.7189800,1.5236090,-0.3977370,30.850,0.16670,0.018070,11.040,0.10920,0.017210,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,TLX,EJDF1D,5,2.400,JHNXV02.4WH3,Car,206,4,JDF1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,4.57,28.6,1,Not eqipped,JHNX91003422,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0095263,0.0864200,297.2236468,0.0090692,,0.0015947,,30.0000000,MPG,29.2326037,28.4482378,34.0242564,,-3.0767200,-1.8941710,-1.6093570,30.850,0.16670,0.018070,11.040,0.10920,0.017210,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,TLX,EJDF1D,6,2.400,JHNXV02.4WH3,Car,206,4,JDF1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,4.57,28.6,1,Not eqipped,JHNX91003430,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004783,0.0192494,185.0847516,0.0025010,,0.0002510,,48.1000000,MPG,,,,,-0.6601040,-0.6146840,0.2177350,30.850,0.16670,0.018070,11.040,0.10920,0.017210,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,ACURA,TLX,EJDF1D,6,2.400,JHNXV02.4WH3,Car,206,4,JDF1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,4.57,28.6,1,Not eqipped,JHNX91003431,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0139142,0.0749190,296.1372810,0.0094174,,0.0013702,,30.1000000,MPG,29.8691287,28.4444357,33.9115082,,-0.6190230,-0.2337270,0.3249200,30.850,0.16670,0.018070,11.040,0.10920,0.017210,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,ACCORD,EJA01C,2,1.500,JHNXV01.54K2,Car,193,4,JA01C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,5.36,28.2,1,Not eqipped,JHNX10050345,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0127800,0.1970000,234.7600000,0.0042000,,0.0043500,0.0021500,37.6000000,MPG,37.3000000,36.8000000,39.4000000,,-0.6873089,-0.2351352,0.0376117,49.550,-0.59600,0.027440,2.850,0.38400,0.016370,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,ACCORD,EJA01C,2,1.500,JHNXV01.54K2,Car,193,4,JA01C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,5.36,28.2,1,Not eqipped,JHNX10050346,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002500,0.1240000,174.5400000,0.0015000,,0.0002400,,50.5000000,MPG,,,,,0.8066841,0.6560656,0.0683837,49.550,-0.59600,0.027440,2.850,0.38400,0.016370,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,ACCORD,EJA01C,3,1.500,JHNXV01.54K2,Car,193,4,JA01C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,5.36,28.2,1,Not eqipped,JHNX10050353,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0130600,0.1930000,233.6500000,0.0032000,,0.0046800,0.0004300,37.7000000,MPG,37.9000000,36.6000000,40.2000000,,0.1759853,0.1780120,0.2277304,48.770,-0.59800,0.027610,-6.240,0.61860,0.014430,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,ACCORD,EJA01C,3,1.500,JHNXV01.54K2,Car,193,4,JA01C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,5.36,28.2,1,Not eqipped,JHNX10050354,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0022200,0.0980000,171.1900000,0.0015000,,0.0002500,,51.6000000,MPG,,,,,2.1338923,1.6556837,0.1603906,48.770,-0.59800,0.027610,-6.240,0.61860,0.014430,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,ACCORD,EJA01M,1,1.500,JHNXV01.55J2,Car,192,4,JA01M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,4.11,35.8,1,Not eqipped,JHNX10050359,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0127700,0.1690000,258.5200000,0.0084000,,0.0037500,0.0003700,34.2000000,MPG,37.6000000,31.5000000,37.8000000,,2.8269828,1.9209033,2.3383688,24.860,0.31910,0.017730,6.090,0.29750,0.016780,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,ACCORD,EJA01M,1,1.500,JHNXV01.55J2,Car,192,4,JA01M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,4.11,35.8,1,Not eqipped,JHNX10050360,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0670000,172.3900000,0.0034000,,0.0002900,,51.5000000,MPG,,,,,2.4708242,1.7778394,0.7711352,24.860,0.31910,0.017730,6.090,0.29750,0.016780,TWC,Three-way catalyst,N,,,N,No averaging
